"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 28 10:36:43 GMT 2023","Tue Mar 28 10:36:51 GMT 2023","8204","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticWidget_ClickOnBtnBell_SignUpFormWasAppear","Check Bell on trading instrument widget [2] ar/, CYSEC, us-tech-100-index",""
"broken","Tue Mar 28 10:03:35 GMT 2023","Tue Mar 28 10:03:42 GMT 2023","6627","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticModuleWidgetPromoMarket_clickOnBtnTradeNow_SignUpFormWasAppear","Checking buttons 'Trade Now' (4 items) on module widget promo market [24] ar/, CYSEC, cboe-volatility-index-futures-jul-22-index",""
"broken","Tue Mar 28 10:02:57 GMT 2023","Tue Mar 28 10:03:03 GMT 2023","6213","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticModuleWidgetPromoMarket_clickOnBtnTradeNow_SignUpFormWasAppear","Checking buttons 'Trade Now' (4 items) on module widget promo market [20] ar/, CYSEC, ftse-borsa-italiana-index-40-index",""
"passed","Tue Mar 28 10:37:56 GMT 2023","Tue Mar 28 10:38:05 GMT 2023","8819","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticWidget_ClickOnBtnBell_SignUpFormWasAppear","Check Bell on trading instrument widget [12] ar/, CYSEC, france-40-index",""
"broken","Tue Mar 28 09:55:05 GMT 2023","Tue Mar 28 09:55:12 GMT 2023","7128","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticModuleTradingCalculator_clickOnBtnStartTrading_SignUpFormWasAppear","Checking button 'Start trading' on module 'Trading calculator' [25] ar/, CYSEC, cboe-volatility-index-futures-may-2022-index",""
"passed","Tue Mar 28 09:32:30 GMT 2023","Tue Mar 28 09:32:38 GMT 2023","8190","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticPageHeader_ClickOnBtnLogIn_LoginFormWasAppear","Check 'Log In' button on page header [17] ar/, CYSEC, swiss-stock-exchange-20-index",""
"passed","Tue Mar 28 10:07:38 GMT 2023","Tue Mar 28 10:07:46 GMT 2023","8059","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticPageHeader_ClickOnBtnTradeNow_SignUpFormWasAppear","Check 'Trade Now' button on page header [24] ar/, CYSEC, cboe-volatility-index-futures-jul-22-index",""
"passed","Tue Mar 28 10:14:21 GMT 2023","Tue Mar 28 10:14:30 GMT 2023","8911","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticWidget_ClickOnBtnSell_SignUpFormWasAppear","Check 'Sell' button on trading instrument widget [19] ar/, CYSEC, spain-35-index",""
"broken","Tue Mar 28 10:23:17 GMT 2023","Tue Mar 28 10:23:42 GMT 2023","24810","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticWidget_ClickOnBtnBuy_SignUpFormWasAppear","Check 'Buy' button on trading instrument widget [16] ar/, CYSEC, ftse-china-a50-index",""
"broken","Tue Mar 28 10:29:32 GMT 2023","Tue Mar 28 10:29:38 GMT 2023","6539","","com.capital.ticTests.EN.indices.CheckRegBtnTests","","com.capital.ticTests.EN.indices.CheckRegBtnTests","ticLongPosition_ClickOnGoToPlatform_SignUpFormWasAppear","Check button on Long position overnight fee [9] ar/, CYSEC, cboe-volatility-index-index",""
